event	time	athlete	year	gender
rasos200	22.22	FalilatOGUNKOYAOSHEKU	1998	F
rasos200	22.22	BeverlyMCDONALD	1999	F
rasos200	22.22	RachelleBOONESMITH	2005	F
rasos200	22.23	MelindaGAINSFORDTAYLOR	1997	F
rasos200	22.23	CarolRODRÍGUEZ	2006	F
rasos200	22.23	OliviaEKPONE	2014	F
rasos200	22.23	JenebaTARMOH	2015	F
rasos200	22.23	FavourOFILI	2021	F
rasos200	22.24	GesineWALTHER	1982	F
rasos200	22.24	MayaAZARASHVILI	1988	F
rasos200	22.24	MurielleAHOURÉ	2013	F
rasos200	22.24	KamariaBROWN	2015	F
rasos200	22.25	AngellaISSAJENKO	1982	F
rasos200	22.25	CathyFREEMAN	1994	F
rasos200	22.25	AndreaPHILIPP	1999	F
rasos200	22.25	SimoneFACEY	2008	F
rasos200	22.25	MichelleLeeAHYE	2016	F
rasos200	22.25	LynnaIRBY	2018	F
rasos200	22.26	ChristineARRON	1999	F
rasos200	22.26	TiffanyTOWNSEND	2013	F
rasos200	22.26	FeliciaBROWN	2016	F
rasos200	22.27	PaulineDAVISTHOMPSON	2000	F
rasos200	22.27	LaurynWILLIAMS	2005	F
rasos200	22.27	JoannaATKINS	2014	F
rasos200	22.27	ElviraBARBASHINA	1986	F
rasos200	22.28	FatimaYUSUF	1999	F
rasos200	22.28	SusanthikaJAYASINGHE	2000	F
rasos200	22.28	TorriEDWARDS	2003	F
rasos200	22.29	SilkeBeateKNOLL	1992	F
rasos200	22.29	LaTashaJENKINS	1999	F
rasos200	22.29	PorschaLUCAS	2008	F
rasos200	22.3	JackieJOYNERKERSEE	1988	F
rasos200	22.3	ZundraFEAGINALEXANDER	1996	F
rasos200	22.31	LyudmilaKONDRATYEVA	1980	F
rasos200	22.31	RandyGIVENS	1983	F
rasos200	22.31	MurielHURTIS	1999	F
rasos200	22.31	KynnedyFLANNEL	2021	F
rasos200	22.32	MarieChristineCAZIER	1986	F
rasos200	22.32	SavathedaFYNES	1999	F
rasos200	22.32	EbonieFLOYD	2007	F
rasos200	22.32	AnthoniqueSTRACHAN	2013	F
rasos200	22.32	CharondaWILLIAMS	2015	F
rasos200	22.32	IvetLALOVACOLLIO	2015	F
rasos200	22.33	ChandraSTURRUP	1996	F
rasos200	22.33	AleenBAILEY	2004	F
rasos200	22.34	ShakimaWIMBLEY	2018	F
rasos200	22.34	HolliHYCHE	1993	F
rasos200	22.34	TonetteDYER	2004	F
rasos200	22.34	IrinaKHABAROVA	2004	F
rasos200	22.34	LaTashaCOLANDER	2005	F
rasos200	22.34	MarshevetHOOKER	2008	F
rasos200	22.35	DeniseBOYD	1980	F
rasos200	22.35	NatalyaVORONOVA	1993	F
rasos200	22.35	IonelaTIRLEAMANOLACHE	1999	F
rasos200	22.35	BiancaKNIGHT	2011	F
rasos200	22.36	SabineRIEGERGÜNTHER	1982	F
rasos200	22.36	KerstinBEHRENDT	1988	F
rasos200	22.36	XiaomeiLIU	1997	F
rasos200	22.37	Me'LisaBARBER	2005	F
rasos200	22.37	TiannaBARTOLETTA	2012	F
rasos200	22.37	JamileSAMUEL	2018	F
rasos200	22.38	RenateSTECHER	1973	F
rasos200	22.38	BrendaMOREHEAD	1980	F
rasos200	22.38	LillieLEATHERWOOD	1987	F
rasos200	22.38	SandraMYERS	1990	F
rasos200	22.38	NanceenPERRY	2000	F
rasos200	22.38	AnastasiyaKAPACHINSKAYA	2003	F
rasos200	22.38	LéaSPRUNGER	2016	F
rasos200	22.38	AjlaDELPONTE	2021	F
rasos200	22.39	MonaLisaPURSIAINEN	1973	F
rasos200	22.39	AnnegretRICHTER	1976	F
rasos200	22.39	AliceBROWN	1988	F
rasos200	22.39	MichelleBURRELLFINN	1992	F
rasos200	22.39	CydonieMOTHERSILL	2005	F
rasos200	22.39	SvetlanaPOSPELOVA	2005	F
rasos200	22.39	SydneyMCLAUGHLIN	2018	F
rasos200	22.4	LaShaunteaMOORE	2013	F
rasos200	22.4	ConsuellaMOORE	2010	F
rasos200	22.41	LéonieMyriamMANI	2000	F
rasos200	22.41	DeannaHILL	2017	F
rasos200	22.42	NadezhdaGEORGIEVA	1983	F
rasos200	22.42	MariyaPINIGINA	1987	F
rasos200	22.42	TaniaVANHEER	1999	F
rasos200	22.42	NatalyaRUSAKOVA	2012	F
rasos200	22.42	MujingaKAMBUNDJI	2017	F
rasos200	22.42	BrittanyBROWN	2018	F
rasos200	22.42	PhyllisFRANCIS	2018	F
rasos200	22.43	TezdzhanNAIMOVA	2007	F
rasos200	22.43	CandaceHILL	2015	F
rasos200	22.44	YelizavetaBRYZGINA	2010	F
rasos200	22.44	OlgaBRYZGINA	1985	F
rasos200	22.44	MarinaTRANDENKOVA	1997	F
rasos200	22.44	MorolakeAKINOSUN	2021	F
rasos200	22.45	RaeleneBOYLE	1972	F
rasos200	22.45	GritBREUER	1991	F
rasos200	22.45	MelaniePASCHKE	1994	F
rasos200	22.45	TamekaWILLIAMS	2012	F
rasos200	22.45	JasmineCAMACHOQUINN	2020	F
rasos200	22.46	MarinaZHIROVA	1985	F
rasos200	22.46	MarinaMOLOKOVA	1986	F
rasos200	22.46	SvetlanaGONCHARENKO	1998	F
rasos200	22.46	LaVerneJONESFERRETTE	2009	F
rasos200	22.46	AurieyallSCOTT	2013	F
rasos200	22.46	JodieWILLIAMS	2014	F
rasos200	22.46	DesireeHENRY	2016	F
rasos200	22.47	RomySCHNEIDERMÜLLER	1980	F
rasos200	22.47	TatánaKOCEMBOVÁ	1984	F
rasos200	22.47	NatalyaGERMAN	1987	F
rasos200	22.47	EstherJONES	1992	F
rasos200	22.47	YekaterinaLESHCHOVAGRIGORYEVA	1997	F
rasos200	22.47	KaylinWHITNEY	2015	F
rasos200	22.47	ShaniaCOLLINS	2018	F
rasos200	22.47	GraceNWOKOCHA	2021	F
rasos200	22.48	OlenaNASONKINA	1989	F
rasos200	22.48	KVDamayanthiDARSHA	1998	F
rasos200	22.48	StephanieDURST	2002	F
rasos200	22.48	AnaClaudiaLEMOS	2011	F
rasos200	22.48	TaylorWASHINGTON	2016	F
rasos200	22.48	TamariDAVIS	2018	F
rasos200	22.49	HannahCUNLIFFE	2016	F
rasos200	22.49	AshleyHENDERSON	2018	F
rasos200	22.49	VinetaIKAUNIECE	1987	F
rasos200	22.49	YelenaMIZERA	1990	F
rasos200	22.49	D'AndreHILL	1996	F
rasos200	22.49	SymoneMASON	2021	F
rasos200	22.5	KirstenSIEMONEMMELMANN	1981	F
rasos200	22.5	JulietCAMPBELL	1999	F
rasos200	22.5	AbiodunOYEPITAN	2004	F
rasos200	22.5	SherickaWILLIAMS	2008	F
rasos200	22.5	EllaNELSON	2016	F
rasos200	22.5	CrystalEMMANUEL	2017	F
rasos200	22.5	BrianaWILLIAMS	2018	F
rasos200	22.51	PetaGayeDOWDIE	2000	F
rasos200	22.51	YuliyaTABAKOVA	2004	F
rasos200	22.51	PatriciaHALL	2013	F
rasos200	22.51	SemoyHACKETT	2015	F
rasos200	22.51	LaurenRainWILLIAMS	2018	F
rasos200	22.51	DanaABDULRAZAK	2021	F
rasos200	22.52	LaurenHEWITT	2000	F
rasos200	22.53	RoseAiméeBACOUL	1984	F
rasos200	22.53	DianeDIXON	1986	F
rasos200	22.53	XiujieDU	1995	F
rasos200	22.53	MercyNKU	1999	F
rasos200	22.53	YuliyaGUSHCHINA	2005	F
rasos200	22.53	NercelySOTO	2012	F
rasos200	22.53	MakenzieDUNMORE	2018	F
rasos200	22.54	AnneishaMCLAUGHLINWHILBY	2010	F
rasos200	22.54	TyniaGAITHER	2016	F
rasos200	22.54	BrianneBETHEL	2021	F
rasos200	22.54	TwanishaTERRY	2021	F
rasos200	22.54	AminatouSEYNI	2021	F
rasos200	22.55	CelenaMONDIEMILNER	1996	F
rasos200	22.55	OlesyaZYKINA	2005	F
rasos200	22.55	SchillonieCALVERTPOWELL	2011	F
rasos200	22.55	OctaviousFREEMAN	2013	F
rasos200	22.55	QuaneraHAYES	2017	F
rasos200	22.55	NatalliahWHYTE	2018	F
rasos200	22.56	SylvianeFELIX	1997	F
rasos200	22.56	LibaniaGRENOT	2016	F
rasos200	22.56	KortneiJOHNSON	2018	F
rasos200	22.56	HeidiElkeGAUGEL	1985	F
rasos200	22.56	HueiChenWANG	1992	F
rasos200	22.56	ZhaojingCHEN	1993	F
rasos200	22.56	RileyDAY	2021	F
rasos200	22.57	KimWALKER	1991	F
rasos200	22.57	ViktoriyaFOMENKO	1996	F
rasos200	22.57	HanaBENEŠOVÁ	1997	F
rasos200	22.57	MichelleCOLLINS	2000	F
rasos200	22.57	NickeishaANDERSON	2008	F
rasos200	22.57	ChauntaeBAYNE	2013	F
rasos200	22.57	NatashaHASTINGS	2016	F
rasos200	22.58	SoniaLANNAMAN	1980	F
rasos200	22.58	ElindaVORSTER	1990	F
rasos200	22.58	KelliWHITE	1998	F
rasos200	22.58	ChristineAMERTIL	2005	F
rasos200	22.58	OlesyaPOVH	2011	F
rasos200	22.58	MariyaRYEMYEN	2012	F
rasos200	22.58	BiancaWILLIAMS	2014	F
rasos200	22.58	AlexandriaANDERSON	2017	F
rasos200	22.59	IrinaSLYUSAR	1985	F
rasos200	22.59	CherylTAPLIN	1996	F
rasos200	22.59	LaKeishaBACKUS	1998	F
rasos200	22.59	AngelaDAIGLEBOWEN	2005	F
rasos200	22.59	LinaJACQUESSEBASTIEN	2010	F
rasos200	22.59	MikiahBRISCO	2018	F
rasos200	22.59	BethDOBBIN	2018	F
rasos200	22.6	IngridAUERSWALDLANGE	1980	F
rasos200	22.6	DianeWILLIAMS	1986	F
rasos200	22.6	CharityOPARA	1992	F
rasos200	22.6	IrinaPUKHA	1996	F
rasos200	22.6	LucimarAparecidaDEMOURA	1999	F
rasos200	22.6	ManuelaLEVORATO	1999	F
rasos200	22.6	KellyAnnBAPTISTE	2009	F
rasos200	22.6	JadaMARTIN	2016	F
rasos200	22.61	ChristinaBREHMER	1979	F
rasos200	22.61	PetraSCHERSING	1987	F
rasos200	22.61	EleniARTYMATA	2010	F
rasos200	22.61	YekaterinaRENZHINA	2014	F
rasos200	22.61	SadaWILLIAMS	2016	F
rasos200	22.61	DestinyCARTER	2017	F
rasos200	22.62	LyudmilaMASLAKOVA	1978	F
rasos200	22.62	MaritaPAYNE	1983	F
rasos200	22.62	YelizavetaDEMIROVA	2011	F
rasos200	22.62	EnglishGARDNER	2013	F
rasos200	22.62	DanielleWILLIAMS	2013	F
rasos200	22.62	CarrieRUSSELL	2013	F
rasos200	22.62	EdidiongOfinomeODIONG	2018	F
rasos200	22.63	WendaVEREEN	1993	F
rasos200	22.63	HeideSEYERLINGQUINN	2001	F
rasos200	22.63	LorraineFENTON	2001	F
rasos200	22.63	LeslieCOLE	2012	F
rasos200	22.63	AlexisLOVE	2016	F
rasos200	22.64	DeonHEMMINGS	1998	F
rasos200	22.64	AidaDIOP	2000	F
rasos200	22.64	YelenaBOLSUN	2004	F
rasos200	22.64	YekaterinaKONDRATYEVA	2004	F
rasos200	22.64	EmilyFREEMAN	2009	F
rasos200	22.64	SheniquaFERGUSON	2012	F
rasos200	22.64	AnyikaONUORA	2014	F
rasos200	22.64	NataliaPOHREBNIAK	2016	F
rasos200	22.64	LisaMAYER	2017	F
rasos200	22.64	AnglerneANNELUS	2018	F
rasos200	22.64	CarlaBODENDORF	1976	F
rasos200	22.64	AngelaBAILEY	1983	F
rasos200	22.64	AnsieBASSON	1989	F
rasos200	22.64	JillianRICHARDSONBRISCOE	1989	F
rasos200	22.65	BärbelLOCKHOFFSCHÖLZEL	1980	F
rasos200	22.65	HeikeMORGENSTERN	1988	F
rasos200	22.65	RakiaALGASSRA	2008	F
rasos200	22.65	DayeShonROBERSON	2016	F
rasos200	22.65	LauraMÜLLER	2017	F
rasos200	22.66	ZhannaTARNOPOLSKAYA	1994	F
rasos200	22.66	AnzhelaKRAVCHENKO	2003	F
rasos200	22.66	HrystynaSTUY	2012	F
rasos200	22.66	ViktoriyaZYABKINA	2016	F
rasos200	22.67	ChrysteGAINES	2003	F
rasos200	22.67	OlgaZAYTSEVA	2006	F
rasos200	22.67	SherryFLETCHER	2007	F
rasos200	22.67	GinaLÜCKENKEMPER	2016	F
rasos200	22.67	JanetAMPONSAH	2018	F
rasos200	22.67	AelitaYURCHENKO	1988	F
rasos200	22.67	KaterinaKOFFA	1996	F
rasos200	22.68	VirgilHODGE	2007	F
rasos200	22.68	RoxanaDÍAZ	2007	F
rasos200	22.68	ViktoriyaKASHEYEVA	2013	F
rasos200	22.68	ChiomaAGWUNOBI	2015	F
rasos200	22.68	IngeborgHELTEN	1976	F
rasos200	22.68	JackieWASHINGTON	1986	F
rasos200	22.68	PepaPAVLOVA	1986	F
rasos200	22.68	OlgaNAZAROVA	1987	F
rasos200	22.68	NatalyaSAFRONNIKOVA	2001	F
rasos200	22.68	GabiROCKMEIER	2001	F
rasos200	22.68	HannaMARIEN	2006	F
rasos200	22.69	SvetlanaZHIZDRIKOVA	1984	F
rasos200	22.69	NatalyaKOVTUN	1992	F
rasos200	22.69	PaulaDUNNTHOMAS	1994	F
rasos200	22.69	AstiaWALKER	1997	F
rasos200	22.69	KinshasaDAVIS	2000	F
rasos200	22.69	OksanaEKK	2000	F
rasos200	22.69	TatyanaLEVINA	2004	F
rasos200	22.69	IsabelLEROUX	2008	F
rasos200	22.7	RenateMEISSNERSTECHER	1971	F
rasos200	22.7	IolandaOANTA	1987	F
rasos200	22.7	KarinMAYRKRIFKA	2002	F
rasos200	22.7	MarinaMAYDANOVAMINDAREVA	2003	F
rasos200	22.7	GloriaASUMNU	2007	F
rasos200	22.7	KadiatouCAMARA	2008	F
rasos200	22.7	SheriAnnBROOKS	2008	F
rasos200	22.71	GailDEVERS	1987	F
rasos200	22.71	NoraIVANOVAEDLETZBERGER	2002	F
rasos200	22.71	MoniqueHENDERSON	2004	F
rasos200	22.71	NiveaSMITH	2010	F
rasos200	22.71	ShareeseWOODS	2010	F
rasos200	22.71	TaylorBENNETT	2016	F
rasos200	22.71	ShashaleeFORBES	2017	F
rasos200	22.71	KendallELLIS	2018	F
rasos200	22.72	LilianaALLEN	1994	F
rasos200	22.72	LyubovPEREPELOVA	2000	F
rasos200	22.72	AntonetteCARTER	2006	F
rasos200	22.72	IrinaSHTANHYEYEVA	2007	F
rasos200	22.72	AllisonGEORGE	2008	F
rasos200	22.72	CambryaJONES	2012	F
rasos200	22.72	ChristyUDOH	2012	F
rasos200	22.72	ReyareTHOMAS	2016	F
rasos200	22.72	KevonaDAVIS	2018	F
rasos200	22.72	MarinaSIDOROVA	1973	F
rasos200	22.72	BevCALLENDER	1980	F
rasos200	22.72	ChantalRÉGA	1981	F
rasos200	22.72	GalinaMIKHEYEVA	1984	F
rasos200	22.73	EllenSTREIDT	1973	F
rasos200	22.73	LilyanaIVANOVA	1979	F
rasos200	22.73	LilianeGASCHET	1984	F
rasos200	22.73	YelenaRUZINA	1988	F
rasos200	22.73	AnkeVATERBEHMER	1988	F
rasos200	22.73	OksanaSTYOPICHEVA	1992	F
rasos200	22.73	JenniferSTOUTE	1992	F
rasos200	22.73	SilkeLICHTENHAGEN	1994	F
rasos200	22.73	MyraCOMBS	1998	F
rasos200	22.73	FlirtishaHARRIS	1998	F
rasos200	22.73	SabrinaMULRAIN	1999	F
rasos200	22.73	KaltoumaNADJINA	2002	F
rasos200	22.73	MonikaGACHEVSKA	2004	F
rasos200	22.73	MikeleBARBER	2007	F
rasos200	22.73	DebbieDUNN	2009	F
rasos200	22.73	LawrettaOZOH	2012	F
rasos200	22.73	OlgaBELKINA	2012	F
rasos200	22.73	NatalyaANTYUKH	2012	F
rasos200	22.73	ParisDANIELS	2013	F
rasos200	22.73	AbbySTEINER	2018	F
rasos200	22.73	VitoriaCristinaROSA	2018	F
rasos200	22.74	AndreaTHOMAS	1988	F
rasos200	22.74	AnnaKOSHELYOVA	1994	F
rasos200	22.74	WendyHARTMANSEEGERS	1999	F
rasos200	22.74	NovaPERISKNEEBONE	1999	F
rasos200	22.74	ZhannaBLOCK	2001	F
rasos200	22.74	OludamolaOSAYOMI	2008	F
rasos200	22.74	SabinaVEIT	2008	F
rasos200	22.74	RoseMarieWHYTEROBINSON	2009	F
rasos200	22.74	AmberPURVIS	2010	F
rasos200	22.74	KamariaDURANT	2015	F
rasos200	22.74	JessicaBEARD	2018	F
rasos200	22.74	Ka'TiaSEYMOUR	2018	F
rasos200	22.74	KayelleCLARKE	2018	F
rasos200	22.75	VashtiTHOMAS	2013	F
rasos200	22.75	DonnaHARTLEY	1978	F
rasos200	22.75	KwajaleinBUTLER	1998	F
rasos200	22.76	MonikaHAMANN	1978	F
rasos200	22.76	ElzbietaTOMCZAK	1985	F
rasos200	22.76	KatharineMERRY	2000	F
rasos200	22.76	LouiseAYETOTCHÉ	2000	F
rasos200	22.76	AlenkaBIKAR	2001	F
rasos200	22.76	LaverneMONGER	2009	F
rasos200	22.76	JuraLEVY	2011	F
rasos200	22.76	FrancielaDASGRACASKRASUCKI	2013	F
rasos200	22.76	AaliyahBROWN	2015	F
rasos200	22.76	RebekkaHAASE	2017	F
rasos200	22.76	AiyannaBrigitSTIVERNE	2018	F
rasos200	22.77	AnneliesWALTER	1981	F
rasos200	22.77	TatyanaALEKSEYEVA	1984	F
rasos200	22.77	ToniqueWILLIAMSDARLING	2004	F
rasos200	22.77	YuliyaCHERMOSHANSKAYA	2008	F
rasos200	22.77	AllisonPETER	2012	F
rasos200	22.77	SamanthaHENRYROBINSON	2012	F
rasos200	22.77	RosângelaSANTOS	2015	F
rasos200	22.77	ShaylaSANDERS	2016	F
rasos200	22.77	LaTessaJOHNSON	2018	F
rasos200	22.78	KarenHAWKINS	1980	F
rasos200	22.78	PetyaPENDAREVA	1993	F
rasos200	22.78	SinaSCHIELKE	2001	F
rasos200	22.78	KimberlyHYACINTHE	2013	F
rasos200	22.78	ShannonHYLTON	2018	F
rasos200	22.79	KhiannaGRAY	2016	F
rasos200	22.79	KatarinaJOHNSONTHOMPSON	2016	F
rasos200	22.79	NadineGONSKA	2016	F
rasos200	22.79	MollyKILLINGBECK	1983	F
rasos200	22.79	QingHAN	1992	F
rasos200	22.79	PingWANG	1993	F
rasos200	22.79	ScotteshaMILLER	2008	F
rasos200	22.79	YekaterinaVYSOTSKAYA	2010	F
rasos200	22.8	AymeéMARTÍNEZ	2010	F
rasos200	22.8	KendallBAISDEN	2015	F
rasos200	22.8	JaideSTEPTER	2018	F
rasos200	22.8	SarahATCHO	2018	F
rasos200	22.8	MichelleSCUTT	1982	F
rasos200	22.8	OlgaZOLOTARYOVA	1984	F
rasos200	22.8	YelenaVINOGRADOVAPETUSHINSKAYA	1987	F
rasos200	22.8	AgnieszkaJECHOWSKASIWEK	1988	F
rasos200	22.8	MarcelWINKLER	1989	F
rasos200	22.8	MaicelMALONEWALLACE	1989	F
rasos200	22.8	DahliaDUHANEY	1992	F
rasos200	22.8	ShantaGHOSH	1997	F
rasos200	22.8	YaliLI	1997	F
rasos200	22.8	NatashaJOEMAYERS	2002	F
rasos200	22.8	GeraldinePILLAY	2005	F
rasos200	22.81	PamJILES	1975	F
rasos200	22.81	MargitSINZEL	1976	F
rasos200	22.81	ElsVADER	1981	F
rasos200	22.81	RaisaMAKHOVA	1982	F
rasos200	22.81	BrendaCLIETTE	1984	F
rasos200	22.81	SiskoHANHIJOKI	1991	F
rasos200	22.81	EstherMÖLLER	2000	F
rasos200	22.81	FabienneFERAEZ	2005	F
rasos200	22.81	VanyaSTAMBOLOVA	2006	F
rasos200	22.81	VidaANIM	2006	F
rasos200	22.81	KendraHARRISON	2018	F
rasos200	22.82	LindaHAGLUND	1979	F
rasos200	22.82	JacquelinePUSEY	1980	F
rasos200	22.82	KerryJOHNSON	1988	F
rasos200	22.82	MarinaSHMONINA	1990	F
rasos200	22.82	TinaIHEAGWAM	1991	F
rasos200	22.82	AdriDEJONGHSCHOEMAN	1997	F
rasos200	22.82	SaraswatiDEYSAHA	2002	F
rasos200	22.82	EricaWHIPPLE	2003	F
rasos200	22.82	NatalyaSOLOGUB	2005	F
rasos200	22.82	NataliyaPYHYDA	2007	F
rasos200	22.82	LyudmilaLITVINOVA	2009	F
rasos200	22.82	EvelynCarolinadeOliveiraDOSSANTOS	2012	F
rasos200	22.82	DominiqueDUNCAN	2014	F
rasos200	22.82	AshtonPURVIS	2018	F
rasos200	22.83	JoiceMADUAKA	1999	F
rasos200	22.83	AareonPAYNE	2011	F
rasos200	22.83	JessicaENNISHILL	2012	F
rasos200	22.83	JustinePALFRAMAN	2018	F
rasos200	22.83	SabineBUSCH	1983	F
rasos200	22.83	MareeHOLLAND	1988	F
rasos200	22.83	MyrtleBOTHMA	1988	F
rasos200	22.83	YuxiangCHEN	1997	F
rasos200	22.83	RoseABOAJA	1998	F
rasos200	22.84	KishaJETT	1996	F
rasos200	22.84	ShakediaJONES	1998	F
rasos200	22.84	TaynaLAWRENCE	2000	F
rasos200	22.84	SharonCRIPPS	2003	F
rasos200	22.84	LarisaKRUGLOVA	2004	F
rasos200	22.84	TremediaBRICE	2005	F
rasos200	22.84	NatalieKNIGHT	2008	F
rasos200	22.84	JessicaDAVIS	2011	F
rasos200	22.84	CierraWHITE	2015	F
rasos200	22.84	KhamicaBINGHAM	2015	F
rasos200	22.84	ÁngelaGabrielaTENORIO	2015	F
rasos200	22.84	AlyssaCONLEY	2016	F
rasos200	22.84	JaevinREED	2017	F
rasos200	22.84	TatyanaANISIMOVA	1979	F
rasos200	22.84	RochelleSTEVENS	1987	F
rasos200	22.84	TatjanaPINTO	2018	F
rasos200	22.85	SilviaCHIVÁS	1977	F
rasos200	22.85	EwaPISIEWICZ	1985	F
rasos200	22.85	VeraZAYTSEVA	1987	F
rasos200	22.85	AnitaHOWARD	1989	F
rasos200	22.85	StacyBOWEN	1994	F
rasos200	22.85	JiankuiYAN	1998	F
rasos200	22.85	ChristineBLOOMFIELD	1999	F
rasos200	22.85	OlenaPASTUSHENKO	2000	F
rasos200	22.85	CharletteGREGGS	2005	F
rasos200	22.85	FelipaAliciaPALACIOS	2005	F
rasos200	22.85	ChristineOHURUOGU	2009	F
rasos200	22.85	ChalondaGOODMAN	2012	F
rasos200	22.85	KaiSELVON	2012	F
rasos200	22.85	DeeDeeTROTTER	2013	F
rasos200	22.85	OlgaSAFRONOVA	2014	F
rasos200	22.85	AnastasiaLEROY	2016	F
rasos200	22.85	FeleciaMAJORS	2016	F
rasos200	22.86	KerstinWALTHER	1983	F
rasos200	22.86	HelinäMARJAMAA	1983	F
rasos200	22.86	JoanBAPTISTE	1984	F
rasos200	22.86	CristinaPÉREZ	1988	F
rasos200	22.86	EldeceCLARKELEWIS	2000	F
rasos200	22.86	JasmineBALDWINFOSS	2004	F
rasos200	22.86	YelenaNOVIKOVA	2006	F
rasos200	22.86	AdriennePOWER	2008	F
rasos200	22.86	JohannaDANOIS	2012	F
rasos200	22.86	AishaCAVIN	2015	F
rasos200	22.86	KaliDAVISWHITE	2016	F
rasos200	22.86	TessaVANSCHAGEN	2016	F
rasos200	22.86	FinetteAGYAPONG	2017	F
rasos200	22.87	BarbaraFERRELL	1968	F
rasos200	22.87	InesGEIPELSCHMIDT	1984	F
rasos200	22.87	DagmarNEUBAUER	1984	F
rasos200	22.87	UteTHIMM	1987	F
rasos200	22.87	AliceJACKSON	1988	F
rasos200	22.87	MyraWILKINSON	1992	F
rasos200	22.87	MichelleFREEMAN	1992	F
rasos200	22.87	QiHONG	1993	F
rasos200	22.87	KatiaBENTH	1999	F
rasos200	22.87	AnnaPACHOLAKGUZOWSKA	2003	F
rasos200	22.87	MoniqueHENNAGAN	2005	F
rasos200	22.87	MarileidyPAULINO	2018	F
rasos200	22.88	JodeanWILLIAMS	2018	F
rasos200	22.88	LucréciaJARDIM	1996	F
rasos200	22.88	TaniaWOODS	1999	F
rasos200	22.88	ShauntaPELHAM	2000	F
rasos200	22.88	OlgaKAIDATZI	2004	F
rasos200	22.88	CleoTYSON	2005	F
rasos200	22.88	GabrielleMAYO	2006	F
rasos200	22.88	MargaretADEOYE	2013	F
rasos200	22.88	ChisatoFUKUSHIMA	2016	F
rasos200	22.88	SabriaHADLEY	2017	F
rasos200	22.88	JenniferLAMY	1968	F
rasos200	22.88	MarionBÖHMER	1979	F
rasos200	22.88	KarlaEBERDING	1980	F
rasos200	22.88	MarisaMASULLO	1984	F
rasos200	22.88	UlrikeSARVARI	1987	F
rasos200	22.88	RegulaANLIKERAEBI	1988	F
rasos200	22.88	DyanWEBBER	1992	F
rasos200	22.89	AnnegretKRONIGER	1972	F
rasos200	22.89	ChristineHEINICH	1972	F
rasos200	22.89	AliceANNUM	1972	F
rasos200	22.89	LaShonNEDD	1983	F
rasos200	22.89	TatyanaPAPILINA	1988	F
rasos200	22.89	DemetriaWASHINGTONDAVIS	2003	F
rasos200	22.89	TsholofeloSELEMELATHIPE	2012	F
rasos200	22.89	AmantleMONTSHO	2012	F
rasos200	22.89	AshleyCOLLIER	2012	F
rasos200	22.89	JasmineTODD	2015	F
rasos200	22.89	AudreySEGREE	2016	F
rasos200	22.89	GloriaHOOPER	2016	F
rasos200	22.89	EllenSPRUNGER	2016	F
rasos200	22.89	NajiaHUDSPETH	2017	F
rasos200	22.89	ArriaMINOR	2018	F
rasos200	22.89	JessicaBiancaWESSOLLY	2018	F
rasos200	22.9	NormaGONZÁLEZ	2005	F
rasos200	22.9	MoniqueDELL	2009	F
rasos200	22.9	MahagonyJONES	2014	F
rasos200	22.9	JasminREED	2018	F
rasos200	22.9	GenowefaBLASZAK	1985	F
rasos200	22.9	SheilaECHOLS	1986	F
rasos200	22.9	JolantaJANOTA	1986	F
rasos200	22.9	LaurenceBILY	1989	F
rasos200	22.9	AminataDIOUF	1998	F
rasos200	22.9	BirgitROCKMEIER	2001	F
rasos200	22.91	SvetlanaCHERVYAKOVA	1985	F
rasos200	22.91	BriannaGLENN	2002	F
rasos200	22.91	YuliyaNESTERENKO	2004	F
rasos200	22.91	MichellePERRY	2004	F
rasos200	22.91	AngelaMOROSANU	2006	F
rasos200	22.91	MonikaBEJNAR	2006	F
rasos200	22.91	JadeBAILEY	2008	F
rasos200	22.91	KseniyaRYZHOVA	2010	F
rasos200	22.91	JanelleREDHEAD	2011	F
rasos200	22.91	DaryaPIZHANKOVA	2011	F
rasos200	22.91	ShaylaMAHAN	2012	F
rasos200	22.91	AndreeaOGRAZEANU	2013	F
rasos200	22.91	LenoraGUIONFIRMIN	2013	F
rasos200	22.91	TawannaMEADOWS	2014	F
rasos200	22.91	DestinySMITHBARNETT	2017	F
rasos200	22.92	GinaBASS	2016	F
rasos200	22.92	TobiAMUSAN	2017	F
rasos200	22.92	CassondraHALL	2017	F
rasos200	22.92	IndiaBROWN	2017	F
rasos200	22.92	DiamondSPAULDING	2018	F
rasos200	22.92	KrystsinaTSIMANOUSKAYA	2018	F
rasos200	22.92	HeatherOAKES	1986	F
rasos200	22.92	MarinaKLEYANKINAMARKINA	1988	F
rasos200	22.92	XimenaRESTREPO	1991	F
rasos200	22.92	ChirongXIANG	1997	F
rasos200	22.92	SheilaBURRELL	2001	F
rasos200	22.92	VéroniqueMANG	2004	F
rasos200	22.92	FrancenaMCCORORY	2010	F
rasos200	22.92	IreneEKELUND	2013	F
rasos200	22.92	AshleySPENCER	2014	F
rasos200	22.93	ColleanBEASLEY	1978	F
rasos200	22.93	IwonaPAKULA	1985	F
rasos200	22.93	TsvetankaILIEVA	1986	F
rasos200	22.93	MarinaKHARLAMOVA	1988	F
rasos200	22.93	BeverlyGRANT	1997	F
rasos200	22.93	VirgenBENAVIDES	2000	F
rasos200	22.93	VernichaJAMES	2001	F
rasos200	22.93	JohannaMANNINEN	2001	F
